deal,description,episode,category,count_entrepreneurs,entrepreneurs1,entrepreneurs2,entrepreneurs3,location,state,website,has_website,askedFor,exchangeForStake,valuation,season,shark1,shark2,shark3,shark4,shark5,title,len_title,episode-season,Multiple Entreprenuers,Back_Sharks,Deal_Shark1,Deal_Shark2,Deal_Shark3,Deal_Shark4,Deal_Shark5
FALSE,"Necessity is the mother of invention, and so it was for Michelle and Jason Barsosky. These parents of twins developed the Twin Z Pillow to help them feed their babies in tandem. Finding that mothers and fathers of singles need all the help and support they can get too, they've also recently launched the One Z Pillow, which is another well-designed nursing pillow made specifically to accommodate one rather than two infants. The Twin Z Pillow and the One Z Pillow are the most comfortable and plush nursing pillows on the market. Both are versatile and can be used in multiple ways to maximize comfort for moms, dads and babies.",21,Baby and Child Care,2,Michelle,Jason,,"Atlanta, GA",GA,http://www.twinznursingpillow.com,1,75000,10,750000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,The Twin Z Pillow,17,21-Jun,TRUE,1,Others,,,,
TRUE,Frill Clothing designs sorority recruitment clothing and donates a portion of each sorority's proceeds to the charity of their choice.,21,Women's Apparel,2,Kate,Sharon,,"Raleigh, NC",NC,http://frillclothing.com,1,100000,20,500000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Frill Clothing,14,21-Jun,TRUE,1,Others,,,,
TRUE,"Coco Jack is a tool to safely and easily open young Thai coconuts, no matter what your size or strength. The company offers a whole suite of tools to make young Thai coconuts more accessible to consumers.",21,Kitchen Tools,1,Dave,,,"Austin, TX",TX,http://www.coco-jack.com,1,125000,10,1250000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Coco Jack,9,21-Jun,FALSE,1,Others,,,,
FALSE,The BedRyder product is a removable seating system that allows you to quickly and safely add passenger seating to your pick-up truck.,21,Automotive,1,George,,,"Austell, GA",GA,http://www.bedryder.com,1,200000,15,1333333,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,BedRyder,8,21-Jun,FALSE,0,,,,,
TRUE,"EmazingLights is pioneering the new Gloving Movement into a skillful expression of art, along with iHeartRaves, which provides wildly unique festival fashion for Raves, Festivals and Beyond.",22,Party Supplies,1,Brian,,,"Los Angeles, CA",CA,http://www.emazinglights.com,1,650000,5,13000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,EmazingLights,13,22-Jun,FALSE,2,DJ,MC,,,
FALSE,Women's underwear characterized by attention to detail and fair prices. All Naja lingerie is made by single mothers or women heads of household so every purchase helps a woman help herself.,22,Women's Apparel,1,Catalina,,,"San Francisco, CA",CA,http://www.naja.co,1,500000,5,10000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Naja,4,22-Jun,FALSE,0,,,,,
TRUE,"Echo Valley Meats is a retail, online gift catalog and catering company and is quickly becoming a household name. Premium meats, smoked hams, and award winning sausages make personal and corporate gift giving easy and full of flavor.",22,Specialty Food,1,Dave,,,"Bartonville, IL",IL,http://www.echovalleymeats.com,1,150000,20,750000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Echo Valley Meats,17,22-Jun,FALSE,1,MC,,,,
FALSE,iCPooch is an internet-enabled device that allows for two-way video chat between pet owners and their pet. Pet owners can even remotely give them a treat from anywhere in the world.,23,Pet Products,2,Brooke,James,,"Spokane, WA",WA,http://www.icpooch.com,1,150000,20,750000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,iCPooch,7,23-Jun,TRUE,0,,,,,
FALSE,"BrandYourself offers tools and services ensure that when people look you up, they find positive, accurate results, not negative, irrelevant or results about somebody else.",23,Online Services,1,Patrick,,,"New York, NY",NY,https://brandyourself.com,1,2000000,14,14814815,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,BrandYourself,13,23-Jun,FALSE,0,,,,,
FALSE,"The Home T is a stylish way to show your state pride, while helping raise money for multiple sclerosis research.",23,Men and Women's Apparel,1,Ryan,,,"New York, NY",NY,http://www.thehomet.com,1,250000,5,5000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Home T,10,23-Jun,FALSE,0,,,,,
TRUE,BeeSweet Lemonade uses locally sourced honey. A percentage of the profits form the sale of her lemonade goes to  local and international organizations fighting to save the bees.,23,Non-Alcoholic Beverages,2,Mikaila,Theo,,"Austin, TX",TX,http://beesweetlemonade.com,1,60000,10,600000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,BeeSweet Lemonade,17,23-Jun,TRUE,1,DJ,,,,
TRUE,A baby toy that helps them retrieve dropped pacifiers without help.,24,Baby and Child Care,1,Julie,,,"Atlanta, GA",GA,http://pullypalz.com,1,100000,20,500000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,PullyPalz,9,24-Jun,FALSE,1,LG,,,,
FALSE,Budsies magically transforms any artwork into a fully custom stuffed animal.,24,Toys and Games,1,Alex,,,"Lake Worth, FL",FL,http://www.budsies.com,1,100000,5,2000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Budsies,7,24-Jun,FALSE,0,,,,,
FALSE,"Bee Thinking crafts beautiful bee hives in Portland, Oregon, for beekeepers throughout the world.",24,Professional Services,1,Matt,,,"Portland, OR",OR,http://www.beethinking.com,1,400000,10,4000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Bee Thinking,12,24-Jun,FALSE,0,,,,,
FALSE,Lightweight yet supportive and extremely comfortable athletic shoes.,24,Men and Women's Shoes,2,Joel,Arsene,,"Indianapolis, IN",IN,http://www.wearforus.com,1,200000,15,1333333,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Forus Athletics,15,24-Jun,TRUE,0,,,,,
FALSE,A technology platform allowing content creators to insert additional information directly into any word or phrase in any digital document.,25,Online Services,2,Alex,Sherisse,,"Boulder, CO",CO,https://www.beneaththeink.com,1,350000,10,3500000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Beneath the Ink,15,25-Jun,TRUE,0,,,,,
TRUE,Flavored face wipes sweetened with stevia. Makes cleaning kids' faces easier because they won't avoid it thanks to its sweet flavor.,25,Baby and Child Care,2,Danielle,Julia,,"Denver, CO",CO,https://neatcheeks.com,1,150000,20,750000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,NeatCheeks,10,25-Jun,TRUE,1,BC,,,,
TRUE,"Faster, safer, ergonomically correct and cost-effective connectors for electric power.",25,Electronics,3,Byron,Mark,Armand,"Twin Falls, ID",ID,http://www.melniconnectors.com,1,500000,5,10000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Melni Connectors,16,25-Jun,TRUE,1,MC,,,,
TRUE,"An environmentally-friendly alternative to peat moss made from recycled paper and a proprietary mix of organic additives. Using PittMoss instead of peat eliminates the need for chemical additives and controls for pH imbalances, insects, molds and weed seeds, and releases far less CO2 into the atmosphere.",25,Gardening,1,Mont,,,"Pittsburgh, PA",PA,http://pittmoss.com,1,600000,25,2400000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,PittMoss,8,25-Jun,FALSE,3,KOL,MC,RH,,
TRUE,"ZinePak partners with the world's top brands, entertainers, and properties to make irresistible content to activate SuperFans.",26,Music,2,Kim,Brittany,,"New York, NY",NY,http://www.zinepak.com,1,725000,10,7250000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,ZinePak,7,26-Jun,TRUE,1,Others,,,,
FALSE,A simple bar stool and table reservation solution for all events in pubs.,26,Online Services,2,Dean,Jamie,,"Somerville, MA",MA,http://snagastool.com,1,120000,18,666667,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,SnagaStool,10,26-Jun,TRUE,0,,,,,
TRUE,Ultra-thin insoles that add protection without affecting the fit of your shoes or sneakers.,26,Fitness Apparel and Accessories,1,Bryan,,,"Atlanta, GA",GA,http://www.noeneusa.com,1,100000,10,1000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Noene USA,9,26-Jun,FALSE,1,Others,,,,
FALSE,Buck Mason makes high-quality men's clothing in the USA.,26,Men and Women's Apparel,2,Sasha,Erik,,"Los Angeles, CA",CA,https://www.buckmason.com,1,200000,8,2500000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Buck Mason,10,26-Jun,TRUE,0,,,,,
TRUE,"Started in 2011 by three-time world record Striped Bass angler Greg Myerson, the World Record Striper Company manufacturers and sells the same science-based fishing tackle Myerson used to land each of his monster fish. The company sells sinkers, floats, jigs and bucktails which incorporate Myerson's patent-pending Rattle sound that attracts big fish from a variety of species by mimicking the sound of one of the favorite foods: crustaceans.",27,Outdoor Recreation,1,Greg,,,"Westbrook, CT",CT,http://www.worldrecordstripercompany.com,1,75000,20,375000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,World Record Striper Company,28,27-Jun,FALSE,1,MC,,,,
FALSE,"Frameri answers the question, ""Why aren't your glasses as flexible as the rest of your wardrobe?"" With Frameri interchangeable frames and lenses, you can change your glasses as easily as you change your outfit. Now you can buy the optical or sun lenses with or without prescription and snap them into the frames you want, saving you money and removing the stress of feeling stuck in just one pair.",27,Men and Women's Accessories,2,Konrad,Kevin,,"Cincinnati, OH",OH,https://frameri.com,1,150000,4,4285714,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Frameri,7,27-Jun,TRUE,0,,,,,
FALSE,"The Paleo Diet Bar is a nutrition bar that is gluten, soy, dairy and preservative free. It contains egg protein which is a source of all nine amino acids that can only be derived from food and has high concentrations of BCAAs, leucine, isoleucine and valine.",27,Specialty Food,1,Shauna,,,"Ft. Collins, CO",CO,http://thepaleodietbar.com,1,150000,20,750000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Paleo Diet Foods,20,27-Jun,FALSE,0,,,,,
TRUE,"Zero Pollution Motors is launching the urban car of the future, the AIRPod. The AIRPod vehicle is the solution to urban pollution and urban mobility. With its small size, a tiny price, zero pollution, and a fun and futuristic design, AIRPod marks a turning point in the range of urban vehicles. It is a real breath of fresh air in cities and the prelude to travel without pollution.",27,Automotive,2,Ethan,Pat,,"New Paltz, NY",NY,http://zeropollutionmotors.us,1,5000000,50,10000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Zero Pollution Motors,21,27-Jun,TRUE,1,RH,,,,
TRUE,"You can be an action figure, and You Kick Ass can make that happen! With just a photo of yourself or a friend, You Kick Ass makes a 3D-printed action figure, and will even give you an action hero name and super power.",28,Novelties,2,Keri,Alesia,,"Seattle, WA",WA,http://www.youkickass.com,1,100000,10,1000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,You Kick Ass,12,28-Jun,TRUE,1,Others,,,,
FALSE,"Sunscreen Mist adds another point of access for sunscreen application in the form of spray stations and booths located at hotels, amusement parks, beaches, and other outdoors events. Rather than apply sunscreen from a bottle, customers can pay per use with a quick swipe of a credit card of a hotel key card. In a matter of seconds, the booths and spray stations provide an even application of sunscreen for the whole body.",28,Outdoor Recreation,2,Tony,Josh,,"Detroit, MI",MI,http://www.sunscreenmist.com,1,400000,15,2666667,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Sunscreen Mist,14,28-Jun,TRUE,0,,,,,
TRUE,"SynDaver Labs makes synthetic body parts for use in medical education, which can replace the use of cadavers, live animals, and human patients in surgical training. SynDaver's models are highly sophisticated and realistic, and their flagship product, the SynDaver Synthetic Human is the only full-body surgical simulator. The Synthetic Human bleeds, breathes, and features hundreds of replaceable muscles, bones, organs, and other body parts.",28,Education,1,Christopher,,,"Tampa, FL",FL,http://syndaver.com,1,3000000,10,30000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,SynDaver Labs,13,28-Jun,FALSE,1,RH,,,,
TRUE,"Zoom Interiors is a virtual service for interior design that delivers personalized style at accessible price points. Users fill out a survey to give Zoom a sense for their style, then follow on with a free 15-minute telephone consultation. For just $150, customers can get a room designed with budgets starting as low as $1,000.",28,Online Services,3,Beatrice,Madeine,Lizzie,"Philadelphia, PA",PA,https://zoominteriors.com,1,100000,20,500000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Zoom Interiors,14,28-Jun,FALSE,1,Others,,,,
TRUE,"Spikeball started out as a casual outdoors game, but has grown to become a national sensation. Played in a 2 vs. 2 format, teams compete to spike a ball into a bouncy net until one team can't return it, which awards their opposing team a point. This nascent sport is often described as a cross between beach volleyball and foursquare. Spikeball's popularity has been growing, and currently there are over a quarter million players in the United States, as well as over a thousand nationally ranked teams.",29,Toys and Games,1,Chris,,,"Chicago, IL",IL,http://spikeball.com,1,500000,10,5000000,6,Lori Greiner,Kevin O'Leary,Daymond John,Mark Cuban,Nick Woodman,Spikeball,9,29-Jun,FALSE,1,DJ,,,,
TRUE,"Shark Wheel is out to literally reinvent the wheel. Their innovative wheel design is not circular, it's Q-shaped, to put it as simply as possible. This shape may look funny, but it makes wheels faster and gives them better grip. Over uneven terrain, it also makes for a smoother ride. The team has put Shark Wheel on skateboards, strollers, wagons, and they see countless other possibilities for it. The flagship product currently in production is the skateboard wheels, which have been selling online.",29,Outdoor Recreation,2,David,Zack,,"Lake Forest, CA",CA,http://www.sharkwheel.com,1,100000,5,2000000,6,Lori Greiner,Kevin O'Leary,Daymond John,Mark Cuban,Nick Woodman,Shark Wheel,11,29-Jun,TRUE,2,KOL,MC,,,
FALSE,"Adriana Montano wants to open the first Cat Cafe in Florida. At a cafe such as this one, patrons pay an admission fee ($9 in this case) to come in and play with the kitties, maybe while sipping a coffee or enjoying a book. All the cats at the Cafe will be up for adoption, so this becomes a way for people without pets to enjoy their company and provides another channel to help rescue cats get adopted and find forever homes.",29,Entertainment,1,Adriana,,,"Boca Raton, FL",FL,http://gatocafeflorida.com,1,100000,20,500000,6,Lori Greiner,Kevin O'Leary,Daymond John,Mark Cuban,Nick Woodman,Gato Cafe,9,29-Jun,FALSE,0,,,,,
TRUE,"Sway Motorsports makes a three-wheeled, all-electric, street legal ride. It's not like other motorcycles or scooters on the market because its control mechanism. Affording riders a slightly wider footprint and the ability to control the tilt of the vehicle with their legs, Sway vehicles offer greater stability and tighter turns. Riders don't have to struggle to balance the vehicle or put their foot down at stops, and for the same reason, it's also easier to carry a passenger or baggage on Sway vehicles.",29,Automotive,1,Joe,,,"Palo Alto, CA",CA,http://www.swaymotorsports.com,1,300000,10,3000000,6,Lori Greiner,Kevin O'Leary,Daymond John,Mark Cuban,Nick Woodman,Sway Motorsports,16,29-Jun,FALSE,1,MC,,,,
